0/41256 (epoch 0), train_loss = 5.322, time/batch = 2.011
13722/41256 (epoch 11), train_loss = 0.756, time/batch = 0.801
13723/41256 (epoch 11), train_loss = 0.738, time/batch = 0.799
13724/41256 (epoch 11), train_loss = 0.733, time/batch = 0.805
13725/41256 (epoch 11), train_loss = 0.740, time/batch = 0.801
13726/41256 (epoch 11), train_loss = 0.736, time/batch = 0.803
13727/41256 (epoch 11), train_loss = 0.745, time/batch = 0.801
13728/41256 (epoch 11), train_loss = 0.740, time/batch = 0.807
13729/41256 (epoch 11), train_loss = 0.738, time/batch = 0.803
13730/41256 (epoch 11), train_loss = 0.733, time/batch = 0.807
13731/41256 (epoch 11), train_loss = 0.738, time/batch = 0.800
13732/41256 (epoch 11), train_loss = 0.744, time/batch = 0.802
13733/41256 (epoch 11), train_loss = 0.746, time/batch = 0.804
13734/41256 (epoch 11), train_loss = 0.747, time/batch = 0.800
13735/41256 (epoch 11), train_loss = 0.754, time/batch = 0.800
13736/41256 (epoch 11), train_loss = 0.748, time/batch = 0.803
13737/41256 (epoch 11), train_loss = 0.745, time/batch = 0.803
13738/41256 (epoch 11), train_loss = 0.760, time/batch = 0.803
13739/41256 (epoch 11), train_loss = 0.769, time/batch = 0.799
13740/41256 (epoch 11), train_loss = 0.758, time/batch = 0.802
13741/41256 (epoch 11), train_loss = 0.758, time/batch = 0.802
13742/41256 (epoch 11), train_loss = 0.761, time/batch = 0.802
13743/41256 (epoch 11), train_loss = 0.749, time/batch = 0.804
13744/41256 (epoch 11), train_loss = 0.757, time/batch = 0.802
13745/41256 (epoch 11), train_loss = 0.768, time/batch = 0.816
13746/41256 (epoch 11), train_loss = 0.775, time/batch = 0.803
13747/41256 (epoch 11), train_loss = 0.770, time/batch = 0.798
13748/41256 (epoch 11), train_loss = 0.763, time/batch = 0.799
13749/41256 (epoch 11), train_loss = 0.758, time/batch = 0.803
13750/41256 (epoch 11), train_loss = 0.767, time/batch = 0.805
13751/41256 (epoch 11), train_loss = 0.780, time/batch = 0.801
13752/41256 (epoch 12), train_loss = 0.860, time/batch = 0.783
13753/41256 (epoch 12), train_loss = 0.787, time/batch = 0.778
13754/41256 (epoch 12), train_loss = 0.796, time/batch = 0.796
13755/41256 (epoch 12), train_loss = 0.789, time/batch = 0.783
13756/41256 (epoch 12), train_loss = 0.785, time/batch = 0.780
13757/41256 (epoch 12), train_loss = 0.778, time/batch = 0.782
13758/41256 (epoch 12), train_loss = 0.783, time/batch = 0.779
13759/41256 (epoch 12), train_loss = 0.788, time/batch = 0.796
13760/41256 (epoch 12), train_loss = 0.787, time/batch = 0.806
13761/41256 (epoch 12), train_loss = 0.790, time/batch = 0.804
13762/41256 (epoch 12), train_loss = 0.791, time/batch = 0.803
13763/41256 (epoch 12), train_loss = 0.788, time/batch = 0.804
13764/41256 (epoch 12), train_loss = 0.782, time/batch = 0.806
13765/41256 (epoch 12), train_loss = 0.779, time/batch = 0.799
13766/41256 (epoch 12), train_loss = 0.777, time/batch = 0.803
13767/41256 (epoch 12), train_loss = 0.782, time/batch = 0.807
13768/41256 (epoch 12), train_loss = 0.785, time/batch = 0.805
13769/41256 (epoch 12), train_loss = 0.783, time/batch = 0.801
13770/41256 (epoch 12), train_loss = 0.780, time/batch = 0.803
13771/41256 (epoch 12), train_loss = 0.777, time/batch = 0.804
13772/41256 (epoch 12), train_loss = 0.772, time/batch = 0.803
13773/41256 (epoch 12), train_loss = 0.775, time/batch = 0.803
13774/41256 (epoch 12), train_loss = 0.780, time/batch = 0.801
13775/41256 (epoch 12), train_loss = 0.779, time/batch = 0.804
13776/41256 (epoch 12), train_loss = 0.763, time/batch = 0.812
13777/41256 (epoch 12), train_loss = 0.763, time/batch = 0.805
13778/41256 (epoch 12), train_loss = 0.771, time/batch = 0.804
13779/41256 (epoch 12), train_loss = 0.780, time/batch = 0.801
13780/41256 (epoch 12), train_loss = 0.766, time/batch = 0.799
13781/41256 (epoch 12), train_loss = 0.757, time/batch = 0.804
13782/41256 (epoch 12), train_loss = 0.771, time/batch = 0.807
13783/41256 (epoch 12), train_loss = 0.769, time/batch = 0.806
13784/41256 (epoch 12), train_loss = 0.764, time/batch = 0.794
13785/41256 (epoch 12), train_loss = 0.768, time/batch = 0.802
13786/41256 (epoch 12), train_loss = 0.781, time/batch = 0.803
13787/41256 (epoch 12), train_loss = 0.763, time/batch = 0.804
13788/41256 (epoch 12), train_loss = 0.762, time/batch = 0.804
13789/41256 (epoch 12), train_loss = 0.753, time/batch = 0.800
13790/41256 (epoch 12), train_loss = 0.769, time/batch = 0.804
13791/41256 (epoch 12), train_loss = 0.765, time/batch = 0.804
13792/41256 (epoch 12), train_loss = 0.761, time/batch = 0.800
13793/41256 (epoch 12), train_loss = 0.764, time/batch = 0.800
13794/41256 (epoch 12), train_loss = 0.755, time/batch = 0.807
13795/41256 (epoch 12), train_loss = 0.769, time/batch = 0.803
13796/41256 (epoch 12), train_loss = 0.746, time/batch = 0.802
13797/41256 (epoch 12), train_loss = 0.740, time/batch = 0.802
13798/41256 (epoch 12), train_loss = 0.754, time/batch = 0.803
13799/41256 (epoch 12), train_loss = 0.759, time/batch = 0.802
13800/41256 (epoch 12), train_loss = 0.742, time/batch = 0.805
13801/41256 (epoch 12), train_loss = 0.755, time/batch = 0.798
13802/41256 (epoch 12), train_loss = 0.760, time/batch = 0.802
13803/41256 (epoch 12), train_loss = 0.757, time/batch = 0.815
13804/41256 (epoch 12), train_loss = 0.758, time/batch = 0.805
13805/41256 (epoch 12), train_loss = 0.777, time/batch = 0.804
13806/41256 (epoch 12), train_loss = 0.760, time/batch = 0.796
13807/41256 (epoch 12), train_loss = 0.757, time/batch = 0.803
13808/41256 (epoch 12), train_loss = 0.748, time/batch = 0.805
13809/41256 (epoch 12), train_loss = 0.765, time/batch = 0.804
13810/41256 (epoch 12), train_loss = 0.773, time/batch = 0.801
13811/41256 (epoch 12), train_loss = 0.757, time/batch = 0.801
13812/41256 (epoch 12), train_loss = 0.770, time/batch = 0.807
13813/41256 (epoch 12), train_loss = 0.764, time/batch = 0.804
13814/41256 (epoch 12), train_loss = 0.768, time/batch = 0.802
13815/41256 (epoch 12), train_loss = 0.766, time/batch = 0.801
13816/41256 (epoch 12), train_loss = 0.778, time/batch = 0.802
13817/41256 (epoch 12), train_loss = 0.775, time/batch = 0.805
13818/41256 (epoch 12), train_loss = 0.775, time/batch = 0.804
13819/41256 (epoch 12), train_loss = 0.779, time/batch = 0.800
13820/41256 (epoch 12), train_loss = 0.774, time/batch = 0.801
13821/41256 (epoch 12), train_loss = 0.779, time/batch = 0.804
13822/41256 (epoch 12), train_loss = 0.776, time/batch = 0.805
13823/41256 (epoch 12), train_loss = 0.769, time/batch = 0.803
13824/41256 (epoch 12), train_loss = 0.752, time/batch = 0.799
13825/41256 (epoch 12), train_loss = 0.761, time/batch = 0.807
13826/41256 (epoch 12), train_loss = 0.755, time/batch = 0.813
13827/41256 (epoch 12), train_loss = 0.761, time/batch = 0.805
13828/41256 (epoch 12), train_loss = 0.762, time/batch = 0.799
13829/41256 (epoch 12), train_loss = 0.769, time/batch = 0.800
13830/41256 (epoch 12), train_loss = 0.751, time/batch = 0.802
13831/41256 (epoch 12), train_loss = 0.755, time/batch = 0.823
13832/41256 (epoch 12), train_loss = 0.753, time/batch = 0.805
13833/41256 (epoch 12), train_loss = 0.756, time/batch = 0.802
13834/41256 (epoch 12), train_loss = 0.753, time/batch = 0.800
13835/41256 (epoch 12), train_loss = 0.757, time/batch = 0.803
13836/41256 (epoch 12), train_loss = 0.748, time/batch = 0.806
13837/41256 (epoch 12), train_loss = 0.746, time/batch = 0.805
13838/41256 (epoch 12), train_loss = 0.756, time/batch = 0.799
13839/41256 (epoch 12), train_loss = 0.751, time/batch = 0.804
13840/41256 (epoch 12), train_loss = 0.754, time/batch = 0.806
13841/41256 (epoch 12), train_loss = 0.750, time/batch = 0.804
13842/41256 (epoch 12), train_loss = 0.756, time/batch = 0.803
13843/41256 (epoch 12), train_loss = 0.755, time/batch = 0.799
13844/41256 (epoch 12), train_loss = 0.773, time/batch = 0.802
13845/41256 (epoch 12), train_loss = 0.770, time/batch = 0.804
13846/41256 (epoch 12), train_loss = 0.772, time/batch = 0.803
13847/41256 (epoch 12), train_loss = 0.767, time/batch = 0.799
13848/41256 (epoch 12), train_loss = 0.767, time/batch = 0.802
13849/41256 (epoch 12), train_loss = 0.781, time/batch = 0.804
13850/41256 (epoch 12), train_loss = 0.760, time/batch = 0.806
13851/41256 (epoch 12), train_loss = 0.775, time/batch = 0.802
13852/41256 (epoch 12), train_loss = 0.784, time/batch = 0.804
13853/41256 (epoch 12), train_loss = 0.784, time/batch = 0.802
13854/41256 (epoch 12), train_loss = 0.767, time/batch = 0.805
13855/41256 (epoch 12), train_loss = 0.787, time/batch = 0.802
13856/41256 (epoch 12), train_loss = 0.787, time/batch = 0.801
13857/41256 (epoch 12), train_loss = 0.785, time/batch = 0.801
13858/41256 (epoch 12), train_loss = 0.786, time/batch = 0.803
13859/41256 (epoch 12), train_loss = 0.797, time/batch = 0.803
13860/41256 (epoch 12), train_loss = 0.789, time/batch = 0.802
13861/41256 (epoch 12), train_loss = 0.781, time/batch = 0.801
13862/41256 (epoch 12), train_loss = 0.794, time/batch = 0.802
13863/41256 (epoch 12), train_loss = 0.813, time/batch = 0.804
13864/41256 (epoch 12), train_loss = 0.795, time/batch = 0.801
13865/41256 (epoch 12), train_loss = 0.789, time/batch = 0.803
13866/41256 (epoch 12), train_loss = 0.788, time/batch = 0.800
13867/41256 (epoch 12), train_loss = 0.799, time/batch = 0.803
13868/41256 (epoch 12), train_loss = 0.794, time/batch = 0.804
13869/41256 (epoch 12), train_loss = 0.800, time/batch = 0.802
13870/41256 (epoch 12), train_loss = 0.793, time/batch = 0.800
13871/41256 (epoch 12), train_loss = 0.786, time/batch = 0.802
13872/41256 (epoch 12), train_loss = 0.786, time/batch = 0.809
13873/41256 (epoch 12), train_loss = 0.790, time/batch = 0.812
13874/41256 (epoch 12), train_loss = 0.795, time/batch = 0.802
13875/41256 (epoch 12), train_loss = 0.796, time/batch = 0.801
13876/41256 (epoch 12), train_loss = 0.799, time/batch = 0.802
13877/41256 (epoch 12), train_loss = 0.802, time/batch = 0.805
13878/41256 (epoch 12), train_loss = 0.786, time/batch = 0.803
13879/41256 (epoch 12), train_loss = 0.784, time/batch = 0.801
13880/41256 (epoch 12), train_loss = 0.801, time/batch = 0.803
13881/41256 (epoch 12), train_loss = 0.791, time/batch = 0.823
13882/41256 (epoch 12), train_loss = 0.791, time/batch = 0.803
13883/41256 (epoch 12), train_loss = 0.781, time/batch = 0.813
13884/41256 (epoch 12), train_loss = 0.783, time/batch = 0.801
13885/41256 (epoch 12), train_loss = 0.783, time/batch = 0.802
13886/41256 (epoch 12), train_loss = 0.793, time/batch = 0.805
13887/41256 (epoch 12), train_loss = 0.799, time/batch = 0.805
13888/41256 (epoch 12), train_loss = 0.800, time/batch = 0.800
13889/41256 (epoch 12), train_loss = 0.796, time/batch = 0.804
13890/41256 (epoch 12), train_loss = 0.806, time/batch = 0.804
13891/41256 (epoch 12), train_loss = 0.795, time/batch = 0.805
13892/41256 (epoch 12), train_loss = 0.796, time/batch = 0.802
13893/41256 (epoch 12), train_loss = 0.805, time/batch = 0.802
13894/41256 (epoch 12), train_loss = 0.798, time/batch = 0.809
13895/41256 (epoch 12), train_loss = 0.795, time/batch = 0.804
13896/41256 (epoch 12), train_loss = 0.794, time/batch = 0.798
13897/41256 (epoch 12), train_loss = 0.805, time/batch = 0.801
13898/41256 (epoch 12), train_loss = 0.797, time/batch = 0.820
13899/41256 (epoch 12), train_loss = 0.794, time/batch = 0.805
13900/41256 (epoch 12), train_loss = 0.811, time/batch = 0.801
13901/41256 (epoch 12), train_loss = 0.799, time/batch = 0.798
13902/41256 (epoch 12), train_loss = 0.780, time/batch = 0.819
13903/41256 (epoch 12), train_loss = 0.793, time/batch = 0.803
13904/41256 (epoch 12), train_loss = 0.789, time/batch = 0.807
13905/41256 (epoch 12), train_loss = 0.784, time/batch = 0.801
13906/41256 (epoch 12), train_loss = 0.786, time/batch = 0.805
13907/41256 (epoch 12), train_loss = 0.795, time/batch = 0.802
13908/41256 (epoch 12), train_loss = 0.788, time/batch = 0.804
13909/41256 (epoch 12), train_loss = 0.793, time/batch = 0.801
13910/41256 (epoch 12), train_loss = 0.789, time/batch = 0.804
13911/41256 (epoch 12), train_loss = 0.801, time/batch = 0.806
13912/41256 (epoch 12), train_loss = 0.792, time/batch = 0.803
13913/41256 (epoch 12), train_loss = 0.778, time/batch = 0.805
13914/41256 (epoch 12), train_loss = 0.788, time/batch = 0.805
13915/41256 (epoch 12), train_loss = 0.791, time/batch = 0.797
13916/41256 (epoch 12), train_loss = 0.792, time/batch = 0.804
13917/41256 (epoch 12), train_loss = 0.804, time/batch = 0.804
13918/41256 (epoch 12), train_loss = 0.794, time/batch = 0.807
13919/41256 (epoch 12), train_loss = 0.792, time/batch = 0.798
13920/41256 (epoch 12), train_loss = 0.778, time/batch = 0.801
13921/41256 (epoch 12), train_loss = 0.784, time/batch = 0.803
13922/41256 (epoch 12), train_loss = 0.797, time/batch = 0.802
13923/41256 (epoch 12), train_loss = 0.782, time/batch = 0.808
13924/41256 (epoch 12), train_loss = 0.776, time/batch = 0.807
13925/41256 (epoch 12), train_loss = 0.786, time/batch = 0.804
13926/41256 (epoch 12), train_loss = 0.789, time/batch = 0.802
13927/41256 (epoch 12), train_loss = 0.786, time/batch = 0.804
13928/41256 (epoch 12), train_loss = 0.798, time/batch = 0.801
13929/41256 (epoch 12), train_loss = 0.789, time/batch = 0.801
13930/41256 (epoch 12), train_loss = 0.784, time/batch = 0.803
13931/41256 (epoch 12), train_loss = 0.786, time/batch = 0.800
13932/41256 (epoch 12), train_loss = 0.775, time/batch = 0.802
13933/41256 (epoch 12), train_loss = 0.785, time/batch = 0.802
13934/41256 (epoch 12), train_loss = 0.789, time/batch = 0.802
13935/41256 (epoch 12), train_loss = 0.784, time/batch = 0.803
13936/41256 (epoch 12), train_loss = 0.784, time/batch = 0.804
13937/41256 (epoch 12), train_loss = 0.779, time/batch = 0.804
13938/41256 (epoch 12), train_loss = 0.777, time/batch = 0.799
13939/41256 (epoch 12), train_loss = 0.772, time/batch = 0.804
13940/41256 (epoch 12), train_loss = 0.769, time/batch = 0.801
13941/41256 (epoch 12), train_loss = 0.782, time/batch = 0.802
13942/41256 (epoch 12), train_loss = 0.779, time/batch = 0.802
13943/41256 (epoch 12), train_loss = 0.755, time/batch = 0.801
13944/41256 (epoch 12), train_loss = 0.764, time/batch = 0.801
13945/41256 (epoch 12), train_loss = 0.760, time/batch = 0.803
13946/41256 (epoch 12), train_loss = 0.780, time/batch = 0.804
13947/41256 (epoch 12), train_loss = 0.767, time/batch = 0.802
13948/41256 (epoch 12), train_loss = 0.767, time/batch = 0.802
13949/41256 (epoch 12), train_loss = 0.772, time/batch = 0.803
13950/41256 (epoch 12), train_loss = 0.774, time/batch = 0.803
13951/41256 (epoch 12), train_loss = 0.769, time/batch = 0.803
13952/41256 (epoch 12), train_loss = 0.769, time/batch = 0.802
13953/41256 (epoch 12), train_loss = 0.776, time/batch = 0.803
13954/41256 (epoch 12), train_loss = 0.770, time/batch = 0.807
13955/41256 (epoch 12), train_loss = 0.762, time/batch = 0.802
13956/41256 (epoch 12), train_loss = 0.766, time/batch = 0.801
13957/41256 (epoch 12), train_loss = 0.764, time/batch = 0.804
13958/41256 (epoch 12), train_loss = 0.763, time/batch = 0.804
13959/41256 (epoch 12), train_loss = 0.771, time/batch = 0.807
13960/41256 (epoch 12), train_loss = 0.762, time/batch = 0.801
13961/41256 (epoch 12), train_loss = 0.773, time/batch = 0.804
13962/41256 (epoch 12), train_loss = 0.772, time/batch = 0.805
13963/41256 (epoch 12), train_loss = 0.766, time/batch = 0.801
13964/41256 (epoch 12), train_loss = 0.775, time/batch = 0.802
13965/41256 (epoch 12), train_loss = 0.780, time/batch = 0.804
13966/41256 (epoch 12), train_loss = 0.786, time/batch = 0.804
13967/41256 (epoch 12), train_loss = 0.756, time/batch = 0.804
13968/41256 (epoch 12), train_loss = 0.774, time/batch = 0.803
13969/41256 (epoch 12), train_loss = 0.766, time/batch = 0.802
13970/41256 (epoch 12), train_loss = 0.773, time/batch = 0.803
13971/41256 (epoch 12), train_loss = 0.777, time/batch = 0.806
13972/41256 (epoch 12), train_loss = 0.769, time/batch = 0.804
13973/41256 (epoch 12), train_loss = 0.775, time/batch = 0.806
13974/41256 (epoch 12), train_loss = 0.767, time/batch = 0.821
13975/41256 (epoch 12), train_loss = 0.767, time/batch = 0.805
13976/41256 (epoch 12), train_loss = 0.771, time/batch = 0.802
13977/41256 (epoch 12), train_loss = 0.770, time/batch = 0.799
13978/41256 (epoch 12), train_loss = 0.770, time/batch = 0.798
13979/41256 (epoch 12), train_loss = 0.764, time/batch = 0.805
13980/41256 (epoch 12), train_loss = 0.768, time/batch = 0.805
13981/41256 (epoch 12), train_loss = 0.774, time/batch = 0.802
13982/41256 (epoch 12), train_loss = 0.770, time/batch = 0.799
13983/41256 (epoch 12), train_loss = 0.775, time/batch = 0.804
13984/41256 (epoch 12), train_loss = 0.760, time/batch = 0.805
13985/41256 (epoch 12), train_loss = 0.774, time/batch = 0.806
13986/41256 (epoch 12), train_loss = 0.770, time/batch = 0.805
13987/41256 (epoch 12), train_loss = 0.778, time/batch = 0.801
13988/41256 (epoch 12), train_loss = 0.775, time/batch = 0.809
13989/41256 (epoch 12), train_loss = 0.760, time/batch = 0.805
13990/41256 (epoch 12), train_loss = 0.772, time/batch = 0.801
13991/41256 (epoch 12), train_loss = 0.775, time/batch = 0.801
13992/41256 (epoch 12), train_loss = 0.781, time/batch = 0.803
13993/41256 (epoch 12), train_loss = 0.783, time/batch = 0.804
13994/41256 (epoch 12), train_loss = 0.786, time/batch = 0.804
13995/41256 (epoch 12), train_loss = 0.781, time/batch = 0.805
13996/41256 (epoch 12), train_loss = 0.776, time/batch = 0.798
13997/41256 (epoch 12), train_loss = 0.773, time/batch = 0.805
13998/41256 (epoch 12), train_loss = 0.781, time/batch = 0.815
13999/41256 (epoch 12), train_loss = 0.774, time/batch = 0.802
14000/41256 (epoch 12), train_loss = 0.775, time/batch = 0.803
14001/41256 (epoch 12), train_loss = 0.785, time/batch = 0.801
14002/41256 (epoch 12), train_loss = 0.791, time/batch = 0.804
14003/41256 (epoch 12), train_loss = 0.785, time/batch = 0.804
14004/41256 (epoch 12), train_loss = 0.781, time/batch = 0.799
14005/41256 (epoch 12), train_loss = 0.796, time/batch = 0.799
14006/41256 (epoch 12), train_loss = 0.803, time/batch = 0.801
14007/41256 (epoch 12), train_loss = 0.798, time/batch = 0.802
14008/41256 (epoch 12), train_loss = 0.791, time/batch = 0.801
14009/41256 (epoch 12), train_loss = 0.786, time/batch = 0.805
14010/41256 (epoch 12), train_loss = 0.794, time/batch = 0.803
14011/41256 (epoch 12), train_loss = 0.776, time/batch = 0.803
14012/41256 (epoch 12), train_loss = 0.795, time/batch = 0.807
14013/41256 (epoch 12), train_loss = 0.802, time/batch = 0.801
